,index,rt,response,subj_idx,trial_type
4171,84,1.9856197158252273,1.0,28,101
4172,80,1.77661971582115,0.0,28,101
4173,70,0.8176197158248372,1.0,28,101
4174,66,1.5706197158210813,0.0,28,101
4175,56,1.0066197158249004,1.0,28,101
4176,55,1.189619715820954,0.0,28,101
4177,37,1.6296197158251085,1.0,28,101
4178,109,2.428413654905288,0.0,28,102
4179,125,0.9524136549047951,0.0,28,102
4180,25,1.2816197158209848,0.0,28,101
4181,116,1.1184136549088581,1.0,28,102
4182,145,0.7674136549087408,1.0,28,102
4183,94,0.8116197158248352,1.0,28,101
4184,2,1.7926197158211554,0.0,28,101
4185,82,2.1606197158212783,0.0,28,101
4186,16,0.8686197158248542,1.0,28,101
4187,111,0.8884136549087812,1.0,28,102
4188,92,0.8996197158248646,1.0,28,101
4189,63,0.9316197158248752,1.0,28,101
4190,61,2.4826197158253933,1.0,28,101
4191,29,1.0226197158249057,1.0,28,101
4192,48,1.0416197158209046,0.0,28,101
4193,126,1.4244136549049529,0.0,28,102
4194,45,0.8446197158248462,1.0,28,101
4195,120,1.1834136549048724,0.0,28,102
4196,44,1.9996197158212246,0.0,28,101
4197,11,1.3026197158209918,0.0,28,101
4198,141,0.7584136549087378,1.0,28,102
4199,60,1.23761971582097,0.0,28,101
4200,86,1.421619715825039,1.0,28,101
4201,20,1.7246197158251402,1.0,28,101
4202,19,0.9076197158248672,1.0,28,101
4203,143,1.1494136549088685,1.0,28,102
4204,128,1.245413654904893,0.0,28,102
4205,14,2.2266197158213004,0.0,28,101
4206,140,0.9684136549088079,1.0,28,102
4207,40,1.0556197158249168,1.0,28,101
4208,69,1.7496197158251485,1.0,28,101
4209,26,0.9476197158208731,0.0,28,101
4210,95,0.9896197158208871,0.0,28,101
4211,121,0.9364136549087972,1.0,28,102
4212,43,1.3956197158210228,0.0,28,101
4213,71,0.81861971582083,0.0,28,101
4214,99,1.4704136549049682,0.0,28,102
4215,52,0.8166197158248368,1.0,28,101
4216,22,0.9136197158208618,0.0,28,101
4217,73,1.1006197158209243,0.0,28,101
4218,107,0.7394136549087315,1.0,28,102
4219,9,0.8786197158248575,1.0,28,101
4220,58,0.9246197158248729,1.0,28,101
4221,134,0.9334136549047888,0.0,28,102
4222,39,1.6706197158251221,1.0,28,101
4223,51,1.283619715824993,1.0,28,101
4224,117,1.7464136549050604,0.0,28,102
4225,147,1.155413654904863,0.0,28,102
4226,136,1.0264136549088274,1.0,28,102
4227,50,0.9006197158208574,0.0,28,101
4228,4,1.0686197158209136,0.0,28,101
4229,5,1.6046197158251,1.0,28,101
4230,79,0.9916197158208878,0.0,28,101
4231,17,0.8176197158248372,1.0,28,101
4232,118,0.8834136549087795,1.0,28,102
4233,78,1.222619715820965,0.0,28,101
4234,119,0.8804136549047711,0.0,28,102
4235,83,0.9976197158248973,1.0,28,101
4236,105,1.6514136549090361,1.0,28,102
4237,104,0.8404136549047577,0.0,28,102
4238,57,1.0316197158249087,1.0,28,101
4239,139,0.814413654904749,0.0,28,102
4240,75,0.8756197158248565,1.0,28,101
4241,33,1.0456197158249134,1.0,28,101
4242,108,1.941413654909133,1.0,28,102
4243,74,0.9956197158248966,1.0,28,101
4244,114,1.432413654908963,1.0,28,102
4245,122,0.9364136549047898,0.0,28,102
4246,38,1.3566197158250173,1.0,28,101
4247,10,1.1296197158249415,1.0,28,101
4248,113,1.8744136549051031,0.0,28,102
4249,47,1.1866197158249605,1.0,28,101
4250,24,0.8746197158208487,0.0,28,101
4251,23,1.1346197158209357,0.0,28,101
4252,96,0.8756197158208491,0.0,28,101
4253,110,1.5144136549089904,1.0,28,102
4254,142,1.4974136549089847,1.0,28,102
4255,54,0.9446197158208721,0.0,28,101
4256,68,0.8316197158208344,0.0,28,101
4257,98,0.8944136549087832,1.0,28,102
4258,97,1.0376197158249107,1.0,28,101
4259,53,1.3836197158210188,0.0,28,101
4260,6,3.129619715821602,0.0,28,101
4261,32,0.8026197158248322,1.0,28,101
4262,87,1.024619715820899,0.0,28,101
4263,31,0.9886197158248943,1.0,28,101
4264,129,1.1154136549088571,1.0,28,102
4265,35,1.3576197158250176,1.0,28,101
4266,137,1.6174136549050173,0.0,28,102
4267,18,1.7856197158251605,1.0,28,101
4268,144,0.8934136549087829,1.0,28,102
4269,28,1.2366197158209697,0.0,28,101
4270,65,0.8386197158208367,0.0,28,101
4271,76,1.1306197158249418,1.0,28,101
4272,8,1.415619715825037,1.0,28,101
4273,93,1.2266197158249739,1.0,28,101
4274,135,1.7644136549090739,1.0,28,102
4275,91,0.8016197158208244,0.0,28,101
4276,36,1.5056197158210596,0.0,28,101
4277,124,1.0414136549088324,1.0,28,102
4278,49,0.9986197158208902,0.0,28,101
4279,123,0.7764136549087438,1.0,28,102
4280,127,1.0434136549048256,0.0,28,102
4281,102,1.2624136549089062,1.0,28,102
4282,81,0.9676197158208798,0.0,28,101
4283,138,0.9314136549087956,1.0,28,102
4284,15,0.8006197158248315,1.0,28,101
4285,133,2.0934136549091837,1.0,28,102
4286,59,1.4386197158250447,1.0,28,101
4287,100,1.0224136549048186,0.0,28,102
4288,62,2.5646197158254207,1.0,28,101
4289,41,1.2326197158209684,0.0,28,101
4290,89,1.3686197158210138,0.0,28,101
4291,103,1.1024136549088528,1.0,28,102
4292,87,1.1477102538180322,1.0,29,101
4293,18,1.7547102538182349,1.0,29,101
4294,75,0.7707102538138988,0.0,29,101
4295,16,0.880710253817943,1.0,29,101
4296,124,1.1110627939664748,0.0,29,102
4297,109,1.1520627939664885,0.0,29,102
4298,84,0.8307102538179263,1.0,29,101
4299,22,1.3027102538140765,0.0,29,101
4300,74,1.2437102538180642,1.0,29,101
4301,12,0.9887102538179791,1.0,29,101
4302,134,1.7310627939666818,0.0,29,102
4303,50,0.9247102538179577,1.0,29,101
4304,2,1.235710253814054,0.0,29,101
4305,41,1.7247102538142174,0.0,29,101
4306,3,2.024710253814318,0.0,29,101
4307,107,1.1010627939664714,0.0,29,102
4308,68,0.9807102538179764,1.0,29,101
4309,43,2.803710253814578,0.0,29,101
4310,96,0.7777102538139011,0.0,29,101
4311,10,0.8907102538139389,0.0,29,101
4312,9,0.874710253817941,1.0,29,101
4313,35,1.0837102538180108,1.0,29,101
4314,103,0.9550627939664226,0.0,29,102
4315,104,1.4670627939706011,1.0,29,102
4316,6,0.9107102538139455,0.0,29,101
4317,100,1.0020627939704458,1.0,29,102
4318,46,0.9547102538179677,1.0,29,101
4319,105,1.085062793966466,0.0,29,102
4320,76,0.9387102538139549,0.0,29,101
4321,83,1.0237102538139833,0.0,29,101
4322,57,1.046710253813991,0.0,29,101
4323,15,0.9787102538179757,1.0,29,101
4324,78,1.0817102538140027,0.0,29,101
4325,111,1.1950627939705103,1.0,29,102
4326,110,0.8930627939664019,0.0,29,102
4327,101,0.877062793970404,1.0,29,102
4328,21,1.0847102538180111,1.0,29,101
4329,0,0.9147102538139469,0.0,29,101
4330,120,1.0510627939704622,1.0,29,102
4331,138,1.1290627939704883,1.0,29,102
4332,7,0.8277102538139178,0.0,29,101
4333,95,2.043710253814324,0.0,29,101
4334,73,0.8277102538139178,0.0,29,101
4335,72,1.1137102538140133,0.0,29,101
4336,79,1.2737102538140668,0.0,29,101
4337,54,0.874710253817941,1.0,29,101
4338,42,1.7357102538182285,1.0,29,101
4339,29,1.2647102538180712,1.0,29,101
4340,99,0.964062793970433,1.0,29,102
4341,1,2.317710253818423,1.0,29,101
4342,23,1.3527102538181006,1.0,29,101
4343,121,1.7360627939666835,0.0,29,102
4344,64,1.6857102538182118,1.0,29,101
4345,45,1.4077102538141115,0.0,29,101
4346,34,1.4387102538181293,1.0,29,101
4347,93,1.0967102538140077,0.0,29,101
4348,20,1.100710253814009,0.0,29,101
4349,66,0.9687102538179724,1.0,29,101
4350,81,1.1147102538180211,1.0,29,101
4351,13,0.940710253817963,1.0,29,101
4352,145,1.8690627939707354,1.0,29,102
4353,97,1.395710253818115,1.0,29,101
4354,135,1.137062793970491,1.0,29,102
4355,141,0.8270627939703873,1.0,29,102
4356,47,1.055710253813994,0.0,29,101
4357,136,1.293062793970543,1.0,29,102
4358,118,1.697062793970678,1.0,29,102
4359,82,1.0257102538179914,1.0,29,101
4360,85,1.0897102538140053,0.0,29,101
4361,147,1.5770627939666304,0.0,29,102
4362,28,1.5677102538181724,1.0,29,101
4363,48,1.5187102538141486,0.0,29,101
4364,91,1.0387102538179958,1.0,29,101
4365,27,1.106710253814011,0.0,29,101
4366,52,0.8317102538179266,1.0,29,101
4367,40,1.9427102538142902,0.0,29,101
4368,39,1.0527102538180004,1.0,29,101
4369,4,0.8917102538179467,1.0,29,101
4370,30,0.9277102538179587,1.0,29,101
4371,123,0.9110627939704153,1.0,29,102
4372,128,0.9900627939704417,1.0,29,102
4373,33,1.5897102538181798,1.0,29,101
4374,24,1.29071025381808,1.0,29,101
4375,112,0.8560627939663895,0.0,29,102
4376,140,0.7550627939663558,0.0,29,102
4377,56,0.9237102538179573,1.0,29,101
4378,106,1.0710627939664614,0.0,29,102
4379,142,1.760062793970699,1.0,29,102
4380,125,1.8730627939667293,0.0,29,102
4381,19,0.9417102538179634,1.0,29,101
4382,119,0.7380627939663501,0.0,29,102
4383,132,1.5440627939706268,1.0,29,102
4384,58,0.8647102538179376,1.0,29,101
4385,122,0.892062793970409,1.0,29,102
4386,86,1.0067102538139776,0.0,29,101
4387,94,0.9877102538139713,0.0,29,101
4388,133,0.931062793970422,1.0,29,102
4389,37,2.200710253818384,1.0,29,101
4390,92,1.3457102538140908,0.0,29,101
4391,89,0.8997102538179493,1.0,29,101
4392,55,1.0657102538180048,1.0,29,101
4393,139,1.4880627939706081,1.0,29,102
4394,8,1.3317102538180936,1.0,29,101
4395,49,1.7217102538182238,1.0,29,101
4396,117,1.2680627939705347,1.0,29,102
4397,26,1.121710253814016,0.0,29,101
4398,80,1.2287102538140517,0.0,29,101
4399,137,1.1000627939704786,1.0,29,102
4400,5,0.9487102538179657,1.0,29,101
4401,62,0.9657102538179714,1.0,29,101
4402,129,0.8940627939704097,1.0,29,102
4403,25,1.0817102538140027,0.0,29,101
4404,60,1.9407102538142895,0.0,29,101
4405,17,0.970710253817973,1.0,29,101
4406,127,0.8310627939703886,1.0,29,102
4407,70,0.946710253817965,1.0,29,101
4408,14,0.9637102538179707,1.0,29,101
4409,130,0.8400627939663842,0.0,29,102
4410,108,1.212062793970516,1.0,29,102
4411,67,0.9277102538139512,0.0,29,101
4412,38,1.3937102538141068,0.0,29,101
4413,88,1.0257102538179914,1.0,29,101
4414,61,1.0107102538179864,1.0,29,101
4415,131,1.0290627939664474,0.0,29,102
4416,36,1.9517102538183007,1.0,29,101
4417,63,1.091710253814006,0.0,29,101
4418,115,0.7480627939703609,1.0,29,102
4419,65,1.6357102538141877,0.0,29,101
4420,69,1.6387102538181961,1.0,29,101
4421,77,1.0567102538139943,0.0,29,101
4422,53,0.9647102538139636,0.0,29,101
4423,113,1.1590627939664908,0.0,29,102
4424,51,1.468710253814132,0.0,29,101
4425,71,1.2957102538180816,1.0,29,101
4426,116,1.8410627939667186,0.0,29,102
4427,44,2.028710253814319,0.0,29,101
4428,31,2.09171025381434,0.0,29,101
4429,102,0.9800627939704384,1.0,29,102
4430,59,0.9897102538139719,0.0,29,101
4431,90,0.8967102538179483,1.0,29,101
4432,144,1.1950627939705103,1.0,29,102
4433,11,1.4507102538141259,0.0,29,101
4434,114,0.9830627939664319,0.0,29,102
4435,32,2.0007102538183172,1.0,29,101
4436,98,1.0680627939704679,1.0,29,102
4437,126,0.9800627939704384,1.0,29,102
4438,143,0.8930627939704093,1.0,29,102
4439,146,0.8580627939663902,0.0,29,102
4440,110,0.8542506640298805,1.0,30,102
4441,112,1.2352506640300076,1.0,30,102
4442,103,1.0772506640299548,1.0,30,102
4443,90,0.8540497260901253,0.0,30,101
4444,118,1.2982506640260212,0.0,30,102
4445,25,0.937049726090153,0.0,30,101
4446,46,2.075049726090533,0.0,30,101
4447,109,2.040250664026269,0.0,30,102
4448,53,1.4390497260903206,0.0,30,101
4449,139,1.076250664025947,0.0,30,102
4450,131,1.317250664030035,1.0,30,102
4451,128,0.7612506640298494,1.0,30,102
4452,38,1.8210497260944556,1.0,30,101
4453,80,0.8660497260941368,1.0,30,101
4454,124,0.7112506640298327,1.0,30,102
4455,101,0.8522506640258724,0.0,30,102
4456,3,0.9020497260941488,1.0,30,101
4457,70,0.7700497260941047,1.0,30,101
4458,66,0.892049726090138,0.0,30,101
4459,15,1.3300497260902842,0.0,30,101
4460,81,0.9920497260901714,0.0,30,101
4461,117,1.2202506640300026,1.0,30,102
4462,113,2.8752506640305553,1.0,30,102
4463,92,1.1610497260942352,1.0,30,101
4464,72,1.1260497260942235,1.0,30,101
4465,75,0.744049726094096,1.0,30,101
4466,111,1.0152506640299341,1.0,30,102
4467,99,1.257250664030015,1.0,30,102
4468,42,1.3100497260902775,0.0,30,101
4469,135,0.7992506640298621,1.0,30,102
4470,5,1.6360497260943938,1.0,30,101
4471,41,2.5020497260906756,0.0,30,101
4472,74,1.2790497260902671,0.0,30,101
4473,55,1.5000497260943484,1.0,30,101
4474,43,1.0290497260901836,0.0,30,101
4475,60,1.7380497260944279,1.0,30,101
4476,83,1.183049726090235,0.0,30,101
4477,127,1.2652506640300176,1.0,30,102
4478,11,1.1620497260942355,1.0,30,101
4479,89,1.2450497260942632,1.0,30,101
4480,44,1.1380497260942275,1.0,30,101
4481,39,1.581049726090368,0.0,30,101
4482,133,1.0912506640299595,1.0,30,102
4483,130,0.9492506640259047,0.0,30,102
4484,108,1.0782506640299552,1.0,30,102
4485,35,1.8810497260944756,1.0,30,101
4486,105,1.179250664029989,1.0,30,102
4487,129,1.7412506640261691,0.0,30,102
4488,120,1.8422506640302103,1.0,30,102
4489,87,0.9670497260941705,1.0,30,101
4490,61,1.4160497260903129,0.0,30,101
4491,137,1.7172506640301686,1.0,30,102
4492,12,1.6910497260944122,1.0,30,101
4493,1,1.8080497260904438,0.0,30,101
4494,49,1.2140497260942529,1.0,30,101
4495,0,0.8790497260941411,1.0,30,101
4496,76,0.8470497260941304,1.0,30,101
4497,17,0.8880497260941441,1.0,30,101
4498,30,0.8580497260941341,1.0,30,101
4499,26,1.0030497260941824,1.0,30,101
4500,23,1.2790497260942746,1.0,30,101
4501,33,1.0770497260942071,1.0,30,101
4502,4,0.9200497260901473,0.0,30,101
4503,21,1.9480497260904905,0.0,30,101
4504,10,0.907049726090143,0.0,30,101
4505,8,0.9580497260941675,1.0,30,101
4506,136,2.770250664030521,1.0,30,102
4507,34,0.9150497260941531,1.0,30,101
4508,125,1.2942506640300273,1.0,30,102
4509,18,0.9980497260941809,1.0,30,101
4510,114,1.2412506640300096,1.0,30,102
4511,7,0.8750497260941398,1.0,30,101
4512,91,1.3080497260942843,1.0,30,101
4513,102,0.8332506640298735,1.0,30,102
4514,28,1.2670497260942706,1.0,30,101
4515,27,0.8660497260941368,1.0,30,101
4516,36,1.1790497260902337,0.0,30,101
4517,119,1.0172506640299348,1.0,30,102
4518,147,0.9052506640298975,1.0,30,102
4519,77,1.3530497260942993,1.0,30,101
4520,140,1.2422506640260025,0.0,30,102
4521,40,1.1300497260942248,1.0,30,101
4522,143,0.7572506640298481,1.0,30,102
4523,62,0.9740497260941728,1.0,30,101
4524,107,1.1602506640299826,1.0,30,102
4525,68,0.901049726090141,0.0,30,101
4526,96,1.6730497260903987,0.0,30,101
4527,32,2.330049726090618,0.0,30,101
4528,14,1.2730497260902651,0.0,30,101
4529,86,0.8030497260941157,1.0,30,101
4530,115,1.2082506640299986,1.0,30,102
4531,116,1.3102506640260252,0.0,30,102
4532,45,1.6960497260944138,1.0,30,101
4533,24,1.9650497260904962,0.0,30,101
4534,65,1.50504972609435,1.0,30,101
4535,82,1.0770497260942071,1.0,30,101
4536,22,0.8930497260941458,1.0,30,101
4537,31,1.969049726094505,1.0,30,101
4538,69,0.8220497260901146,0.0,30,101
4539,56,0.8220497260941221,1.0,30,101
4540,29,1.3960497260943137,1.0,30,101
4541,121,1.1042506640299639,1.0,30,102
4542,126,0.8162506640298678,1.0,30,102
4543,98,1.7732506640301873,1.0,30,102
4544,100,1.4932506640260863,0.0,30,102
4545,50,0.8430497260901216,0.0,30,101
4546,104,0.7452506640298441,1.0,30,102
4547,19,0.8240497260941227,1.0,30,101
4548,95,1.0650497260901957,0.0,30,101
4549,79,1.2270497260902498,0.0,30,101
4550,20,0.8650497260941364,1.0,30,101
4551,2,1.44504972609433,1.0,30,101
4552,51,1.4150497260903125,0.0,30,101
4553,106,0.8092506640298655,1.0,30,102
4554,97,0.7480497260900899,0.0,30,101
4555,63,0.9840497260901687,0.0,30,101
4556,85,0.9580497260941675,1.0,30,101
4557,84,4.518049726091349,0.0,30,101
4558,78,1.2080497260942509,1.0,30,101
4559,13,0.9980497260941809,1.0,30,101
4560,71,0.8040497260901086,0.0,30,101
4561,58,1.0380497260901866,0.0,30,101
4562,48,1.0390497260941944,1.0,30,101
4563,9,0.7390497260900869,0.0,30,101
4564,64,1.514049726094353,1.0,30,101
4565,142,1.8392506640302093,1.0,30,102
4566,59,0.7560497260941,1.0,30,101
4567,16,1.009049726090177,0.0,30,101
4568,141,2.189250664030326,1.0,30,102
4569,94,0.9180497260901467,0.0,30,101
4570,88,1.1270497260902164,0.0,30,101
4571,54,0.8080497260941174,1.0,30,101
4572,6,1.0100497260941848,1.0,30,101
4573,138,1.7502506640301796,1.0,30,102
4574,144,1.2002506640259885,0.0,30,102
4575,57,2.294049726090606,0.0,30,101
4576,134,1.0402506640299425,1.0,30,102
4577,37,1.0650497260901957,0.0,30,101
4578,146,1.711250664026159,0.0,30,102
4579,145,1.1332506640299735,1.0,30,102
4580,67,0.9030497260941491,1.0,30,101
4581,47,1.8420497260904551,0.0,30,101
4582,132,1.6842506640301576,1.0,30,102
4583,52,1.1370497260942272,1.0,30,101
4584,93,0.9190497260941545,1.0,30,101
4585,123,0.8792506640298888,1.0,30,102
4586,122,2.1832506640263167,0.0,30,102
4587,73,1.521049726090348,0.0,30,101
4588,116,1.043166833030837,0.0,31,102
4589,20,0.7922965450343556,0.0,31,101
4590,97,1.055296545038451,1.0,31,101
4591,141,0.9471668330348125,1.0,31,102
4592,145,1.2801668330349236,1.0,31,102
4593,127,0.7831668330347578,1.0,31,102
4594,125,1.2101668330308928,0.0,31,102
4595,54,1.4222965450345662,0.0,31,101
4596,105,1.0501668330348468,1.0,31,102
4597,85,0.7472965450383481,1.0,31,101
4598,84,0.8622965450383865,1.0,31,101
4599,8,0.8462965450383811,1.0,31,101
4600,140,0.8351668330347751,1.0,31,102
4601,59,2.6982965450349923,0.0,31,101
4602,70,1.05229654503845,1.0,31,101
4603,142,0.803166833030757,0.0,31,102
4604,17,1.2912965450385299,1.0,31,101
4605,10,1.6142965450346303,0.0,31,101
4606,29,0.7862965450343536,0.0,31,101
4607,123,1.1171668330348692,1.0,31,102
4608,102,0.8971668330347958,1.0,31,102
4609,132,1.4381668330349764,1.0,31,102
4610,24,0.7692965450383554,1.0,31,101
4611,13,0.8932965450343894,0.0,31,101
4612,27,0.9782965450384252,1.0,31,101
4613,45,1.206296545034494,0.0,31,101
4614,77,1.3142965450385375,1.0,31,101
4615,36,0.8672965450383882,1.0,31,101
4616,43,1.4662965450385883,1.0,31,101
4617,106,0.9701668330348202,1.0,31,102
4618,22,1.8362965450347044,0.0,31,101
4619,107,2.28716683303526,1.0,31,102
4620,119,0.9991668330348299,1.0,31,102
4621,28,1.3222965450345328,0.0,31,101
4622,2,0.9582965450344111,0.0,31,101
4623,41,1.7112965450386701,1.0,31,101
4624,90,0.9242965450384072,1.0,31,101
4625,143,1.139166833030869,0.0,31,102
4626,46,0.8662965450343804,0.0,31,101
4627,92,0.7552965450343433,0.0,31,101
4628,15,1.0662965450384547,1.0,31,101
4629,18,1.3892965450385626,1.0,31,101
4630,101,0.9651668330348185,1.0,31,102
4631,118,0.833166833030767,0.0,31,102
4632,128,0.8021668330347641,1.0,31,102
4633,62,1.1572965450344777,0.0,31,101
4634,120,1.5381668330350098,1.0,31,102
4635,31,0.9592965450344114,0.0,31,101
4636,75,1.4902965450385963,1.0,31,101
4637,52,2.294296545038865,1.0,31,101
4638,89,1.068296545034448,0.0,31,101
4639,130,0.7841668330307506,0.0,31,102
4640,12,0.9252965450344001,0.0,31,101
4641,88,1.7682965450386892,1.0,31,101
4642,14,1.275296545034517,0.0,31,101
4643,113,1.0691668330348532,1.0,31,102
4644,135,1.8271668330351063,1.0,31,102
4645,111,0.9471668330348125,1.0,31,102
4646,136,1.1921668330308868,0.0,31,102
4647,144,0.7671668330347524,1.0,31,102
4648,64,1.6052965450386347,1.0,31,101
4649,4,1.2202965450344987,0.0,31,101
4650,21,1.2432965450345064,0.0,31,101
4651,30,1.070296545038456,1.0,31,101
4652,35,0.9502965450384159,1.0,31,101
4653,0,1.6712965450386568,1.0,31,101
4654,61,0.8792965450383922,1.0,31,101
4655,5,2.3402965450348727,0.0,31,101
4656,126,0.9431668330348112,1.0,31,102
4657,39,0.8022965450383664,1.0,31,101
4658,73,0.8202965450383725,1.0,31,101
4659,82,1.2282965450345014,0.0,31,101
4660,69,0.9852965450344201,0.0,31,101
4661,112,0.9701668330348202,1.0,31,102
4662,47,2.001296545038767,1.0,31,101
4663,7,0.7042965450343263,0.0,31,101
4664,16,1.3402965450345388,0.0,31,101
4665,133,0.914166833030794,0.0,31,102
4666,42,1.6982965450386658,1.0,31,101
4667,60,1.7012965450346593,0.0,31,101
4668,117,0.9811668330348239,1.0,31,102
4669,72,0.7522965450383498,1.0,31,101
4670,1,1.0412965450384464,1.0,31,101
4671,56,1.1602965450344787,0.0,31,101
4672,115,0.9921668330348276,1.0,31,102
4673,103,0.9771668330348225,1.0,31,102
4674,134,0.8301668330347735,1.0,31,102
4675,6,1.3232965450385406,1.0,31,101
4676,100,1.251166833034914,1.0,31,102
4677,67,0.7762965450343503,0.0,31,101
4678,139,1.4571668330349827,1.0,31,102
4679,3,1.281296545034519,0.0,31,101
4680,104,0.9371668330348092,1.0,31,102
4681,71,0.7692965450383554,1.0,31,101
4682,124,1.4271668330349727,1.0,31,102
4683,26,1.41129654503857,1.0,31,101
4684,23,1.7732965450386908,1.0,31,101
4685,81,0.8072965450383681,1.0,31,101
4686,86,1.0162965450344306,0.0,31,101
4687,32,2.39229654503489,0.0,31,101
4688,25,0.7592965450343446,0.0,31,101
4689,74,1.8072965450346947,0.0,31,101
4690,55,0.7832965450383601,1.0,31,101
4691,129,0.8831668330347912,1.0,31,102
4692,83,0.817296545034364,0.0,31,101
4693,131,0.7491668330347464,1.0,31,102
4694,146,0.9221668330307967,0.0,31,102
4695,93,1.133296545038477,1.0,31,101
4696,34,0.7892965450383621,1.0,31,101
4697,48,0.8032965450383668,1.0,31,101
4698,49,0.9822965450384266,1.0,31,101
4699,40,1.5932965450346233,0.0,31,101
4700,137,1.1301668330348735,1.0,31,102
4701,147,1.1801668330308828,0.0,31,102
4702,66,0.9712965450344154,0.0,31,101
4703,65,1.5802965450386264,1.0,31,101
4704,9,1.6222965450386404,1.0,31,101
4705,57,0.7942965450343563,0.0,31,101
4706,87,2.2902965450388635,1.0,31,101
4707,80,1.1302965450344686,0.0,31,101
4708,76,0.7222965450383397,1.0,31,101
4709,19,1.0432965450344396,0.0,31,101
4710,121,0.9881668330308188,0.0,31,102
4711,99,1.0721668330308467,0.0,31,102
4712,96,0.9322965450384099,1.0,31,101
4713,44,1.0272965450384417,1.0,31,101
4714,114,1.0091668330308257,0.0,31,102
4715,110,2.7171668330354035,1.0,31,102
4716,50,0.7272965450343339,0.0,31,101
4717,109,1.739166833035077,1.0,31,102
4718,79,0.8022965450383664,1.0,31,101
4719,33,0.8722965450383898,1.0,31,101
4720,138,1.0621668330308434,0.0,31,102
4721,95,0.8602965450383858,1.0,31,101
4722,51,0.7552965450383508,1.0,31,101
4723,68,1.2822965450385269,1.0,31,101
4724,38,0.9482965450344077,0.0,31,101
4725,108,1.6821668330350579,1.0,31,102
4726,11,1.3172965450385385,1.0,31,101
4727,78,0.7642965450343463,0.0,31,101
4728,63,1.7652965450386882,1.0,31,101
4729,94,0.9742965450384239,1.0,31,101
4730,98,1.416166833034969,1.0,31,102
4731,37,1.0942965450344566,0.0,31,101
4732,122,1.1341668330348749,1.0,31,102
4733,58,0.9222965450343991,0.0,31,101
4734,91,1.2052965450385011,1.0,31,101
4735,53,0.9462965450384145,1.0,31,101
4736,58,1.221502050586142,0.0,32,101
4737,12,1.7585020505863214,0.0,32,101
4738,118,1.4384566588560643,0.0,32,102
4739,117,0.9364566588558967,0.0,32,102
4740,95,1.3215020505901829,1.0,32,101
4741,15,1.134502050586113,0.0,32,101
4742,16,1.1835020505901368,1.0,32,101
4743,132,0.9414566588558984,0.0,32,102
4744,44,1.2375020505901548,1.0,32,101
4745,41,0.9675020505860571,0.0,32,101
4746,74,1.4155020505902143,1.0,32,101
4747,97,1.251502050586152,0.0,32,101
4748,21,0.8315020505900191,1.0,32,101
4749,112,1.0754566588599506,1.0,32,102
4750,129,0.8304566588598687,1.0,32,102
4751,104,0.8254566588558596,0.0,32,102
4752,106,0.8194566588598651,1.0,32,102
4753,125,1.9094566588562216,0.0,32,102
4754,45,1.630502050590286,1.0,32,101
4755,0,2.1085020505904457,1.0,32,101
4756,124,2.028456658860269,1.0,32,102
4757,98,1.1404566588599723,1.0,32,102
4758,36,1.143502050586116,0.0,32,101
4759,70,1.3015020505901762,1.0,32,101
4760,93,1.9165020505903816,1.0,32,101
4761,19,1.7355020505903211,1.0,32,101
4762,23,0.7645020505899968,1.0,32,101
4763,10,2.2305020505904865,1.0,32,101
4764,92,1.2325020505901532,1.0,32,101
4765,9,1.519502050590249,1.0,32,101
4766,39,0.7725020505899994,1.0,32,101
4767,77,1.2115020505861387,0.0,32,101
4768,116,0.973456658855909,0.0,32,102
4769,40,1.417502050590215,1.0,32,101
4770,6,0.8585020505860207,0.0,32,101
4771,2,0.8735020505860257,0.0,32,101
4772,13,1.0885020505860976,0.0,32,101
4773,56,0.9365020505900542,1.0,32,101
4774,1,3.104502050586771,0.0,32,101
4775,109,1.3904566588600558,1.0,32,102
4776,22,3.1585020505907972,1.0,32,101
4777,5,0.7915020505900058,1.0,32,101
4778,75,1.3885020505902053,1.0,32,101
4779,135,3.1404566588566327,0.0,32,102
4780,84,1.3865020505902046,1.0,32,101
4781,24,1.5045020505862365,0.0,32,101
4782,76,0.9395020505900552,1.0,32,101
4783,96,1.3865020505902046,1.0,32,101
4784,134,1.268456658860015,1.0,32,102
4785,35,1.6625020505862893,0.0,32,101
4786,136,0.8874566588598878,1.0,32,102
4787,87,0.880502050586028,0.0,32,101
4788,17,1.9145020505863735,0.0,32,101
4789,25,1.6955020505863003,0.0,32,101
4790,52,0.8855020505860297,0.0,32,101
4791,51,1.2155020505901475,1.0,32,101
4792,26,0.9425020505900562,1.0,32,101
4793,42,0.7955020505859997,0.0,32,101
4794,60,0.8255020505900171,1.0,32,101
4795,144,0.9724566588599162,1.0,32,102
4796,47,2.8885020505907053,1.0,32,101
4797,141,1.34345665886004,1.0,32,102
4798,61,1.7525020505903268,1.0,32,101
4799,46,1.793502050586333,0.0,32,101
4800,68,1.7205020505863087,0.0,32,101
4801,67,0.9775020505900679,1.0,32,101
4802,90,1.0675020505860906,0.0,32,101
4803,120,1.0494566588599419,1.0,32,102
4804,145,1.0494566588559344,0.0,32,102
4805,57,1.1755020505861267,0.0,32,101
4806,29,1.1675020505901315,1.0,32,101
4807,37,1.0835020505901034,1.0,32,101
4808,32,1.4345020505902206,1.0,32,101
4809,53,1.1825020505901365,1.0,32,101
4810,115,1.412456658860063,1.0,32,102
